,Time, RPM, Gear, Throttle, Brake, Steering,Orientation1,Orientation2,Orientation3,Velocity1,Velocity2,Velocity3,Position1,Position2,Position3,Headway_Distance1,Headway_Distance2,Headway_Distance3,Preceding_Vel1,Preceding_Vel2,Preceding_Vel3,labels
354,70.8,5161.888,4.0,0.0,0.519,-0.025,0.999,-0.009,0.046,33.41,0.002,1.555,2681.829,-0.05,350.753,-63.619,-0.006,-7.322,16.488,0.005,1.739,2
355,71.0,4928.744000000001,4.0,0.0,0.5429999999999999,-0.025,0.999,-0.009,0.05,31.885,0.002,1.614,2688.344,-0.05,351.069,-60.195,-0.006,-7.333,14.579,0.000,1.538,3
356,71.2,4678.045999999999,4.0,0.0,0.612,-0.025,0.998,-0.01,0.054,30.274,0.003,1.643,2694.547,-0.049,351.394,-56.756,-0.001,-7.264,13.251,-0.016,0.722,3
357,71.4,4387.032999999999,4.0,0.0,0.6859999999999999,-0.025,0.998,-0.012,0.057,28.454,0.003,1.631,2700.404,-0.047,351.72,-53.417,0.002,-6.992,12.312,-0.001,-0.538,3
358,71.6,4046.3,4.0,0.0,0.73,-0.025,0.998,-0.012,0.061,26.496,0.002,1.599,2705.881,-0.046,352.041,-50.322,0.001,-6.633,11.473,-0.019,0.486,3
359,71.8,3693.785,4.0,0.0,0.743,-0.025,0.998,-0.013,0.064,24.49,0.002,1.561,2710.961,-0.046,352.356,-47.592,0.009,-6.336,12.084,-0.009,-0.380,3
360,72.0,3382.009,4.0,0.0,0.7440000000000001,-0.025,0.998,-0.013,0.067,22.468,0.002,1.509,2715.636,-0.045,352.661,-45.456,0.009,-6.001,13.168,-0.015,0.127,3
361,72.2,3071.603,4.0,0.0,0.7490000000000001,-0.025,0.997,-0.013,0.071,20.454,0.002,1.442,2719.909,-0.045,352.954,-43.87,0.005,-5.709,13.445,0.005,0.052,3
362,72.4,2718.179,4.0,0.0,0.743,-0.025,0.997,-0.013,0.074,18.449,0.002,1.359,2723.779,-0.044,353.231,-42.785,0.01,-5.451,14.386,-0.021,0.331,3
363,72.6,2464.98,4.0,0.0,0.7240000000000001,-0.025,0.997,-0.013,0.077,16.466,0.002,1.262,2727.249,-0.044,353.491,-42.31,0.01,-5.264,15.429,0.009,0.460,3
364,72.8,2206.685,4.0,0.0,0.674,-0.025,0.997,-0.012,0.079,14.567,0.001,1.16,2730.332,-0.044,353.731,-42.397,0.009,-5.123,16.205,-0.003,0.518,3
365,73.0,2026.635,4.0,0.21600000000000003,0.519,-0.025,0.997,-0.01,0.081,12.94,0.001,1.065,2733.061,-0.045,353.952,-42.991,0.008,-5.009,16.945,0.000,0.541,3
366,73.2,2020.889,4.0,0.76,0.08,-0.025,0.997,-0.004,0.083,12.109,0.001,1.019,2735.539,-0.048,354.157,-43.972,0.005,-4.931,17.527,-0.025,1.032,2
367,73.4,2112.402,4.0,1.0,0.0,-0.025,0.996,0.003,0.084,12.314,0.0,1.049,2737.981,-0.051,354.364,-45.114,0.002,-4.927,18.261,0.007,1.108,1
368,73.6,2131.364,4.0,1.0,0.0,-0.023,0.996,0.001,0.084,12.53,0.0,1.076,2740.465,-0.05,354.576,-46.365,0.003,-4.943,19.006,-0.004,1.163,1
369,73.8,2154.96,4.0,1.0,0.0,-0.023,0.996,0.002,0.085,12.789,0.0,1.104,2743.0,-0.051,354.794,-47.711,0.003,-4.962,19.730,0.000,1.207,1
370,74.0,2175.117,4.0,1.0,0.0,-0.023,0.996,0.002,0.086,13.007,0.0,1.132,2745.579,-0.051,355.018,-49.158,0.003,-4.985,20.454,-0.001,1.251,1
371,74.2,2189.28,4.0,1.0,0.0,-0.023,0.996,0.002,0.086,13.228,0.0,1.157,2748.207,-0.051,355.247,-50.7,0.003,-5.011,21.177,-0.001,1.295,1
372,74.4,2220.488,4.0,1.0,0.0,-0.023,0.996,0.002,0.087,13.49,0.0,1.189,2750.882,-0.051,355.482,-52.34,0.003,-5.04,21.898,-0.001,1.339,1
373,74.6,2241.641,4.0,1.0,0.0,-0.023,0.996,0.002,0.087,13.712,0.0,1.217,2753.605,-0.051,355.722,-54.04,0.001,-5.07,22.125,0.000,1.353,1
374,74.8,2267.6279999999997,4.0,1.0,0.0,-0.023,0.996,0.002,0.088,13.979,0.0,1.249,2756.377,-0.051,355.969,-55.745,0.003,-5.097,22.713,-0.001,1.389,1
375,75.0,2289.68,4.0,1.0,0.0,-0.023,0.996,0.002,0.089,14.204,0.0,1.279,2759.198,-0.051,356.221,-57.531,0.003,-5.126,23.270,-0.001,1.423,1
376,75.2,2316.615,4.0,1.0,0.0,-0.023,0.996,0.002,0.089,14.474,0.0,1.311,2762.068,-0.051,356.48,-59.371,0.003,-5.155,23.787,-0.001,1.454,1
377,75.4,2339.705,0.0,1.0,0.0,-0.019,0.996,0.002,0.09,14.701,0.0,1.339,2764.985,-0.051,356.745,-61.269,0.003,-5.185,24.304,-0.001,1.486,1
378,75.6,4421.407999999999,0.0,1.0,0.0,-0.019,0.996,0.0,0.091,14.729,0.0,1.356,2767.918,-0.05,357.013,-63.253,0.004,-5.217,24.819,-0.001,1.518,1
379,75.8,4368.206,3.0,1.0,0.0,-0.019,0.996,0.006,0.093,15.322,-0.001,1.442,2770.944,-0.053,357.294,-65.248,0.001,-5.244,25.334,-0.001,1.549,2
380,76.0,3548.913,3.0,1.0,0.0,-0.019,0.995,0.001,0.095,15.569,0.0,1.489,2774.014,-0.051,357.584,-67.301,0.003,-5.266,25.847,-0.001,1.580,1
381,76.2,3417.2940000000003,3.0,1.0,0.0,-0.019,0.995,0.004,0.096,16.039,0.0,1.559,2777.186,-0.052,357.89,-69.355,0.002,-5.28,26.359,-0.001,1.612,2
382,76.4,3526.278,3.0,1.0,0.0,-0.019,0.995,0.004,0.096,16.527,0.0,1.608,2780.447,-0.052,358.208,-71.422,0.003,-5.288,26.870,-0.001,1.643,2
383,76.6,3631.782,3.0,1.0,0.0,-0.019,0.995,0.004,0.096,17.023,0.0,1.656,2783.807,-0.052,358.534,-73.493,0.002,-5.294,27.379,-0.001,1.674,2
384,76.8,3738.7709999999997,3.0,1.0,0.0,-0.019,0.995,0.004,0.096,17.523,0.0,1.704,2787.266,-0.052,358.871,-75.565,0.003,-5.295,27.888,-0.001,1.705,2
385,77.0,3846.6809999999996,3.0,1.0,0.0,-0.016,0.995,0.004,0.096,18.028,0.0,1.752,2790.826,-0.052,359.217,-77.638,0.003,-5.294,28.395,-0.001,1.736,2
386,77.2,3955.508,3.0,1.0,0.0,0.012,0.995,0.004,0.095,18.54,-0.001,1.78,2794.488,-0.053,359.571,-79.711,0.003,-5.29,28.900,-0.001,1.767,2
387,77.4,4064.8379999999997,3.0,1.0,0.0,0.045,0.996,0.004,0.094,19.057,0.0,1.784,2798.253,-0.053,359.928,-81.782,0.002,-5.29,29.405,-0.001,1.798,2
388,77.6,4175.695,3.0,1.0,0.0,0.049,0.996,0.004,0.092,19.577,0.0,1.785,2802.122,-0.053,360.286,-83.849,0.003,-5.294,29.908,-0.001,1.829,2
389,77.8,4286.799,3.0,1.0,0.0,0.047,0.996,0.004,0.09,20.101,0.0,1.786,2806.095,-0.053,360.645,-85.913,0.003,-5.306,30.409,-0.001,1.859,2
390,78.0,4398.354,3.0,1.0,0.0,0.047,0.996,0.004,0.088,20.628,-0.001,1.785,2810.173,-0.053,361.003,-87.935,0.0,-5.32,30.473,0.000,1.863,2
391,78.2,4509.814,3.0,1.0,0.0,0.049,0.996,0.004,0.085,21.154,-0.001,1.775,2814.356,-0.053,361.36,-89.89,0.003,-5.339,30.913,-0.001,1.890,2
392,78.4,4621.066,3.0,1.0,0.0,0.049,0.997,0.004,0.082,21.68,-0.001,1.76,2818.644,-0.053,361.715,-91.788,0.003,-5.428,31.060,0.013,2.434,2
393,78.6,4732.094,3.0,1.0,0.0,0.049,0.997,0.004,0.079,22.205,-0.001,1.741,2823.038,-0.053,362.066,-93.63,0.001,-5.561,31.265,-0.003,2.423,2
394,78.8,4842.909000000001,3.0,1.0,0.0,0.049,0.997,0.004,0.077,22.729,-0.001,1.717,2827.537,-0.054,362.414,-95.422,0.002,-5.702,31.599,-0.001,2.450,2
395,79.0,4953.4929999999995,3.0,1.0,0.0,0.049,0.997,0.004,0.074,23.252,-0.001,1.688,2832.14,-0.054,362.755,-97.101,-0.004,-5.847,30.821,0.002,2.390,2
396,79.2,5063.848,3.0,1.0,0.0,0.049,0.997,0.004,0.071,23.775,-0.001,1.654,2836.848,-0.054,363.091,-98.504,0.001,-5.986,30.664,0.000,2.378,2
397,79.4,5173.955,3.0,1.0,0.0,0.049,0.998,0.004,0.068,24.296,-0.001,1.616,2841.66,-0.054,363.419,-99.862,0.002,-6.136,30.976,-0.001,2.402,2
398,79.6,5283.835999999999,3.0,1.0,0.0,0.049,0.998,0.004,0.064,24.816,-0.001,1.572,2846.577,-0.054,363.739,-101.075,-0.004,-6.291,30.188,0.002,2.341,2
399,79.8,5393.4490000000005,3.0,1.0,0.0,0.049,0.998,0.004,0.061,25.335,-0.001,1.522,2851.596,-0.054,364.05,-101.857,-0.009,-6.431,28.029,0.003,2.173,2
400,80.0,5502.811,3.0,1.0,0.0,0.049,0.998,0.004,0.058,25.853,-0.001,1.468,2856.72,-0.054,364.35,-102.106,-0.009,-6.547,25.899,0.003,2.009,2
401,80.2,5611.924,3.0,1.0,0.0,0.049,0.999,0.004,0.054,26.37,-0.001,1.408,2861.948,-0.054,364.638,-101.868,-0.008,-6.645,24.088,0.002,1.869,2
402,80.4,5720.757,3.0,1.0,0.0,0.049,0.999,0.004,0.051,26.886,-0.001,1.342,2867.278,-0.055,364.914,-101.144,-0.01,-6.727,22.150,0.002,1.719,2
403,80.6,5829.34,3.0,1.0,0.0,0.049,0.999,0.004,0.047,27.4,-0.001,1.27,2872.712,-0.055,365.177,-99.936,-0.01,-6.792,20.318,0.002,1.578,2
404,80.8,5937.629,3.0,1.0,0.0,0.049,0.999,0.004,0.044,27.913,-0.001,1.193,2878.249,-0.055,365.424,-98.244,-0.011,-6.843,18.368,0.002,1.427,2
405,81.0,6045.666,3.0,1.0,0.0,0.049,0.999,0.004,0.04,28.424,-0.001,1.11,2883.887,-0.055,365.656,-96.062,-0.011,-6.881,16.434,0.002,1.277,2
406,81.2,6153.411,3.0,1.0,0.0,0.047,0.999,0.004,0.036,28.934,-0.001,1.021,2889.628,-0.055,365.87,-93.419,-0.011,-6.907,14.614,0.001,1.136,2
407,81.4,6260.916,3.0,1.0,0.0,0.021,0.999,0.004,0.033,29.441,0.001,0.959,2895.471,-0.055,366.068,-90.286,-0.012,-6.92,12.660,0.001,0.984,2
408,81.6,6368.596,3.0,0.9359999999999999,0.066,-0.008,0.999,0.004,0.034,29.935,-0.002,1.006,2901.414,-0.055,366.263,-86.683,-0.011,-6.907,11.066,0.001,0.861,2
409,81.8,6354.101,3.0,0.396,0.107,-0.023,0.999,-0.001,0.035,29.829,0.001,1.06,2907.398,-0.053,366.47,-82.907,0.0,-6.872,11.361,0.000,0.884,1
410,82.0,6278.34,3.0,0.242,0.392,-0.037000000000000005,0.999,-0.002,0.039,29.398,-0.001,1.153,2913.325,-0.052,366.689,-79.375,0.002,-6.839,12.465,-0.001,0.970,2
411,82.2,5978.484,3.0,0.109,0.644,-0.040999999999999995,0.999,-0.01,0.044,27.967,0.003,1.239,2919.054,-0.048,366.927,-76.232,0.003,-6.802,13.080,0.000,1.018,3
412,82.4,5587.222,3.0,0.07400000000000001,0.68,-0.040999999999999995,0.999,-0.012,0.049,26.145,0.003,1.287,2924.449,-0.047,367.178,-73.493,0.006,-6.758,13.694,0.000,1.065,3
413,82.6,5177.026,3.0,0.047,0.7,-0.040999999999999995,0.998,-0.012,0.054,24.258,0.002,1.31,2929.471,-0.046,367.436,-71.332,0.008,-6.722,14.798,-0.001,1.151,3
414,82.8,4763.827,3.0,0.032,0.7,-0.040999999999999995,0.998,-0.012,0.059,22.346,0.002,1.314,2934.112,-0.046,367.696,-69.74,0.007,-6.699,15.598,0.000,1.213,3
415,83.0,4352.472,3.0,0.02,0.7,-0.040999999999999995,0.998,-0.012,0.064,20.435,0.002,1.306,2938.371,-0.045,367.956,-68.684,0.008,-6.689,16.341,-0.001,1.271,3
416,83.2,3902.03,3.0,0.0,0.706,-0.040999999999999995,0.998,-0.012,0.069,18.527,0.002,1.278,2942.249,-0.045,368.212,-68.146,0.008,-6.692,17.025,-0.001,1.324,3
417,83.4,3463.744,3.0,0.009000000000000001,0.7,-0.040999999999999995,0.997,-0.012,0.074,16.623,0.002,1.23,2945.744,-0.044,368.46,-68.135,0.009,-6.715,17.752,-0.001,1.381,3
418,83.6,3192.9829999999997,3.0,0.41600000000000004,0.63,-0.040999999999999995,0.997,-0.011,0.078,14.855,0.002,1.171,2948.868,-0.045,368.697,-68.642,0.009,-6.76,18.478,-0.001,1.437,3
419,83.8,2904.98,3.0,0.373,0.486,-0.040999999999999995,0.997,-0.008,0.08,13.509,0.001,1.108,2951.688,-0.046,368.923,-69.597,0.007,-6.828,19.202,-0.001,1.493,2
420,84.0,2778.923,3.0,0.8240000000000001,0.04,-0.040999999999999995,0.997,-0.001,0.083,13.006,0.0,1.112,2954.312,-0.049,369.142,-70.893,0.004,-6.914,19.926,-0.001,1.549,2
421,84.2,2852.131,3.0,1.0,0.0,-0.040999999999999995,0.996,0.004,0.085,13.351,0.0,1.163,2956.955,-0.052,369.37,-72.315,0.002,-7.002,20.649,-0.001,1.606,1
422,84.4,2942.0809999999997,3.0,1.0,0.0,-0.039,0.996,0.003,0.087,13.803,0.0,1.226,2959.675,-0.051,369.609,-73.804,0.002,-7.091,21.370,-0.001,1.662,2
423,84.6,3029.7790000000005,3.0,1.0,0.0,-0.039,0.996,0.003,0.088,14.193,-0.001,1.28,2962.48,-0.051,369.859,-75.308,0.002,-7.224,21.601,0.012,2.076,1
424,84.8,3125.185,3.0,1.0,0.0,-0.039,0.996,0.004,0.09,14.657,0.0,1.342,2965.371,-0.052,370.121,-76.764,0.001,-7.379,22.015,-0.003,2.109,2
425,85.0,3212.7709999999997,3.0,1.0,0.0,-0.039,0.996,0.003,0.091,15.058,-0.001,1.403,2968.345,-0.051,370.395,-78.268,0.003,-7.534,22.647,-0.001,2.169,1
426,85.2,3313.1090000000004,3.0,1.0,0.0,-0.039,0.996,0.004,0.092,15.534,0.0,1.466,2971.41,-0.052,370.682,-79.789,0.001,-7.686,23.164,0.000,2.219,2
427,85.4,3402.1290000000004,3.0,1.0,0.0,-0.039,0.996,0.003,0.094,15.944,-0.001,1.534,2974.558,-0.052,370.982,-81.331,0.002,-7.836,23.681,-0.001,2.268,1
428,85.6,3505.435,3.0,1.0,0.0,-0.039,0.995,0.004,0.095,16.431,0.0,1.599,2977.801,-0.052,371.295,-82.881,0.002,-7.982,24.196,0.000,2.318,2
429,85.8,3610.885,3.0,1.0,0.0,-0.039,0.995,0.004,0.097,16.922,0.0,1.668,2981.14,-0.052,371.622,-84.432,0.001,-8.117,24.594,-0.011,2.125,2
430,86.0,3717.3590000000004,3.0,1.0,0.0,-0.039,0.995,0.004,0.098,17.419,0.0,1.738,2984.58,-0.052,371.962,-85.972,0.002,-8.176,25.133,0.015,1.947,2
431,86.2,3824.8790000000004,3.0,1.0,0.0,-0.039,0.995,0.004,0.099,17.92,0.0,1.81,2988.118,-0.052,372.317,-87.516,0.002,-8.217,25.647,-0.005,1.998,2
432,86.4,3933.452,3.0,1.0,0.0,-0.039,0.995,0.004,0.1,18.425,0.0,1.884,2991.758,-0.053,372.687,-89.063,0.002,-8.251,26.158,0.000,2.037,2
433,86.6,4042.9809999999998,3.0,1.0,0.0,-0.039,0.995,0.004,0.102,18.935,0.0,1.961,2995.499,-0.053,373.071,-90.609,0.002,-8.278,26.669,-0.001,2.077,2
434,86.8,4153.335,3.0,1.0,0.0,-0.039,0.995,0.004,0.103,19.448,0.0,2.039,2999.343,-0.053,373.472,-92.155,0.002,-8.298,27.178,-0.001,2.117,2
435,87.0,4264.343,3.0,1.0,0.0,-0.039,0.995,0.004,0.104,19.963,-0.001,2.12,3003.289,-0.053,373.888,-93.693,0.001,-8.316,27.486,-0.011,2.379,2
436,87.2,4375.879,3.0,1.0,0.0,-0.039,0.994,0.004,0.106,20.481,-0.001,2.204,3007.339,-0.053,374.32,-95.194,0.002,-8.404,27.974,0.015,2.735,2
437,87.4,4487.392,3.0,1.0,0.0,-0.039,0.994,0.004,0.107,20.999,-0.001,2.29,3011.492,-0.053,374.769,-96.692,0.002,-8.505,28.482,-0.005,2.769,2
438,87.6,4528.377,3.0,0.081,0.0,-0.039,0.994,0.0,0.11,21.138,-0.001,2.36,3015.72,-0.051,375.234,-98.215,0.004,-8.599,28.986,0.000,2.818,1
439,87.8,4520.4490000000005,3.0,0.349,0.0,-0.039,0.993,0.0,0.114,21.093,0.0,2.446,3019.939,-0.051,375.713,-99.849,0.004,-8.69,29.488,-0.001,2.867,1
440,88.0,4525.2,3.0,0.414,0.0,-0.039,0.993,0.001,0.119,21.116,0.0,2.538,3024.159,-0.052,376.21,-101.582,0.004,-8.771,29.989,-0.001,2.916,1
441,88.2,4537.413,3.0,0.405,0.0,-0.039,0.992,0.001,0.123,21.161,0.0,2.633,3028.387,-0.052,376.726,-103.406,0.004,-8.844,30.489,-0.001,2.965,1
442,88.4,4546.458,3.0,0.379,0.0,-0.039,0.992,0.001,0.127,21.19,0.0,2.727,3032.624,-0.052,377.261,-105.257,0.002,-8.9,30.492,0.000,2.965,1
443,88.6,4553.196,3.0,0.384,0.0,-0.039,0.991,0.001,0.131,21.21,0.0,2.821,3036.864,-0.052,377.815,-107.169,0.004,-8.945,30.936,-0.001,3.008,1
444,88.8,4563.767,3.0,0.44799999999999995,0.0,-0.039,0.991,0.001,0.135,21.251,0.0,2.917,3041.11,-0.052,378.387,-109.124,0.004,-8.948,31.123,-0.003,2.688,1
445,89.0,4605.662,3.0,0.945,0.0,-0.031,0.99,0.002,0.139,21.463,0.0,3.025,3045.378,-0.053,378.981,-111.037,-0.003,-8.892,30.300,0.003,2.640,1
446,89.2,4714.637,3.0,1.0,0.0,0.039,0.99,0.004,0.138,21.981,-0.003,3.057,3049.728,-0.054,379.592,-112.69,0.001,-8.803,30.104,-0.001,2.623,2
447,89.4,4826.102,3.0,1.0,0.0,0.113,0.991,0.004,0.133,22.515,-0.001,2.99,3054.182,-0.054,380.2,-114.28,0.001,-8.722,30.169,0.000,2.629,2
448,89.6,4937.34,3.0,1.0,0.0,0.11900000000000001,0.993,0.004,0.121,23.067,-0.001,2.76,3058.744,-0.054,380.78,-115.561,-0.008,-8.652,28.515,0.003,2.485,2
449,89.8,5047.234,3.0,1.0,0.0,0.11699999999999999,0.994,0.004,0.109,23.612,0.001,2.546,3063.417,-0.054,381.314,-116.375,-0.008,-8.596,26.555,0.003,2.314,2
450,90.0,5160.085,3.0,1.0,0.0,0.195,0.996,0.004,0.094,24.162,-0.005,2.224,3068.199,-0.055,381.799,-116.683,-0.009,-8.554,24.581,0.002,2.142,2
451,90.2,5292.12,3.0,1.0,0.0,0.228,0.998,0.004,0.069,24.715,-0.001,1.641,3073.091,-0.055,382.194,-116.523,-0.009,-8.571,22.812,0.002,1.988,2
452,90.4,5401.428000000001,3.0,1.0,0.0,0.225,0.999,0.004,0.041,25.262,0.0,0.972,3078.094,-0.055,382.463,-115.874,-0.01,-8.682,20.884,0.002,1.820,2
453,90.6,5507.9130000000005,3.0,1.0,0.0,0.16,1.0,0.004,0.014,25.791,0.0,0.304,3083.205,-0.055,382.596,-114.736,-0.01,-8.896,19.104,-0.005,1.721,2
454,90.8,5591.8859999999995,3.0,1.0,0.0,0.062,1.0,0.004,-0.003,26.311,0.004,-0.108,3088.42,-0.055,382.615,-113.129,-0.011,-9.204,17.194,0.002,1.578,2
455,91.0,5700.401999999999,3.0,1.0,0.0,-0.028999999999999998,1.0,0.004,-0.005,26.823,0.0,-0.137,3093.739,-0.054,382.586,-111.037,-0.01,-9.531,15.282,0.001,1.430,2
456,91.2,5808.981,3.0,1.0,0.0,-0.07,1.0,0.004,-0.001,27.334,-0.001,-0.004,3099.16,-0.055,382.571,-108.589,-0.003,-9.826,14.956,0.000,1.421,2
457,91.4,5917.429,3.0,1.0,0.0,-0.068,1.0,0.004,0.005,27.842,-0.001,0.183,3104.682,-0.055,382.588,-106.024,-0.007,-10.091,14.418,0.000,1.370,2
458,91.6,6025.366999999999,3.0,1.0,0.0,-0.045,1.0,0.004,0.011,28.348,0.0,0.343,3110.306,-0.055,382.64,-103.106,-0.01,-10.303,13.142,-0.011,1.507,2
459,91.8,6133.191,3.0,1.0,0.0,-0.016,1.0,0.004,0.013,28.854,0.001,0.386,3116.032,-0.055,382.714,-100.099,0.0,-10.535,13.908,0.003,1.486,2
460,92.0,6240.7519999999995,3.0,1.0,0.0,-0.035,1.0,0.004,0.013,29.359,-0.001,0.39,3121.858,-0.055,382.79,-97.129,-0.003,-10.746,14.633,0.007,1.444,2
461,92.2,6344.3240000000005,3.0,0.919,0.0,-0.062,1.0,0.004,0.016,29.839,-0.002,0.507,3127.784,-0.056,382.878,-94.212,-0.003,-10.955,15.369,-0.003,1.514,2
462,92.4,6432.102,3.0,0.79,0.0,-0.068,1.0,0.003,0.023,30.241,-0.001,0.725,3133.797,-0.056,382.999,-91.353,-0.003,-11.144,16.096,0.000,1.585,2
463,92.6,6474.646,3.0,0.45899999999999996,0.0,-0.068,0.999,0.002,0.032,30.414,-0.001,0.984,3139.868,-0.055,383.168,-88.58,-0.002,-11.301,16.823,-0.001,1.657,1
464,92.8,6476.802,3.0,0.391,0.0,-0.068,0.999,0.001,0.042,30.403,0.0,1.282,3145.951,-0.054,383.392,-85.942,-0.001,-11.415,17.548,-0.001,1.728,1
465,93.0,6457.298000000001,3.0,0.193,0.0,-0.068,0.999,0.0,0.052,30.287,0.0,1.578,3152.022,-0.054,383.676,-83.461,-0.001,-11.485,18.273,-0.001,1.800,1
466,93.2,6397.621,3.0,0.0,0.12,-0.064,0.998,-0.002,0.061,29.962,0.001,1.858,3158.049,-0.053,384.019,-81.168,0.0,-11.51,18.997,-0.001,1.871,2
467,93.4,6206.01,3.0,0.0,0.486,-0.066,0.997,-0.007,0.071,28.987,0.001,2.083,3163.944,-0.05,384.411,-79.152,0.003,-11.5,19.719,-0.001,1.942,2
468,93.6,5857.584,3.0,0.0,0.5870000000000001,-0.078,0.997,-0.011,0.083,27.364,0.002,2.264,3169.566,-0.048,384.841,-77.553,0.006,-11.466,20.441,-0.001,2.013,3
469,93.8,5503.173000000001,3.0,0.0,0.581,-0.08,0.995,-0.011,0.096,25.656,0.002,2.47,3174.851,-0.048,385.31,-76.436,0.006,-11.407,21.161,-0.001,2.084,3
470,94.0,5152.525,3.0,0.0,0.562,-0.076,0.994,-0.01,0.109,23.978,0.003,2.628,3179.798,-0.047,385.816,-75.8,0.007,-11.326,21.880,-0.001,2.155,3
471,94.2,4823.272,3.0,0.0,0.519,-0.055,0.993,-0.01,0.12,22.393,0.003,2.705,3184.418,-0.047,386.346,-75.599,0.005,-11.231,22.107,0.000,2.177,3
472,94.4,4524.707,3.0,0.0,0.28300000000000003,-0.031,0.992,-0.008,0.126,21.013,0.003,2.688,3188.738,-0.047,386.883,-75.752,0.007,-11.135,22.692,-0.001,2.235,2
473,94.6,4384.387,3.0,0.0,0.0,-0.008,0.992,-0.002,0.129,20.396,0.001,2.659,3192.863,-0.05,387.416,-76.229,0.004,-11.055,23.248,-0.001,2.289,2
474,94.8,4328.553,3.0,0.084,0.0,-0.002,0.992,-0.001,0.129,20.153,0.0,2.618,3196.915,-0.051,387.943,-76.883,0.003,-10.991,23.764,-0.001,2.340,1
475,95.0,4297.596,3.0,0.209,0.0,-0.002,0.992,0.0,0.129,20.017,0.0,2.601,3200.929,-0.051,388.465,-77.678,0.003,-10.943,24.279,-0.001,2.391,1
476,95.2,4283.385,3.0,0.28300000000000003,0.0,-0.004,0.992,0.0,0.129,19.954,0.0,2.599,3204.925,-0.051,388.984,-78.595,0.003,-10.907,24.793,-0.001,2.442,1
477,95.4,4277.556,3.0,0.55,0.0,-0.004,0.992,0.0,0.129,19.94,0.0,2.594,3208.912,-0.051,389.503,-79.622,0.003,-10.882,25.306,-0.001,2.492,1
478,95.6,4344.278,3.0,0.968,0.0,-0.002,0.992,0.003,0.129,20.275,0.0,2.637,3212.933,-0.053,390.026,-80.719,0.002,-10.863,25.817,-0.001,2.542,1
479,95.8,4453.8820000000005,3.0,1.0,0.0,0.004,0.992,0.004,0.129,20.794,-0.001,2.696,3217.045,-0.053,390.56,-81.826,0.001,-10.843,26.328,-0.001,2.593,2
480,96.0,4565.501,3.0,1.0,0.0,0.006,0.992,0.004,0.129,21.314,0.0,2.758,3221.261,-0.053,391.106,-82.932,0.001,-10.821,26.837,-0.001,2.643,2
481,96.2,4676.723,3.0,1.0,0.0,0.006,0.992,0.004,0.129,21.832,-0.001,2.826,3225.581,-0.053,391.665,-84.035,0.001,-10.796,27.345,-0.001,2.693,2
482,96.4,4787.723,3.0,1.0,0.0,0.006,0.992,0.004,0.129,22.349,-0.001,2.892,3230.005,-0.053,392.238,-85.136,0.001,-10.768,27.851,-0.001,2.743,2
483,96.6,4898.5070000000005,3.0,1.0,0.0,0.006,0.992,0.004,0.129,22.866,-0.001,2.959,3234.531,-0.053,392.824,-86.236,0.001,-10.736,28.357,-0.001,2.792,2
484,96.8,5009.055,3.0,1.0,0.0,0.006,0.992,0.004,0.129,23.381,-0.001,3.026,3239.161,-0.054,393.423,-87.333,0.001,-10.701,28.861,-0.001,2.842,2
485,97.0,5119.366,3.0,1.0,0.0,0.006,0.992,0.004,0.129,23.895,-0.001,3.092,3243.894,-0.054,394.035,-88.428,0.001,-10.662,29.364,-0.001,2.892,2
486,97.2,5229.439,3.0,1.0,0.0,0.006,0.992,0.004,0.129,24.407,-0.001,3.159,3248.729,-0.054,394.661,-89.52,0.002,-10.62,29.865,-0.001,2.941,2
487,97.4,5339.265,3.0,1.0,0.0,0.006,0.992,0.004,0.129,24.919,-0.001,3.225,3253.667,-0.054,395.3,-90.61,0.002,-10.575,30.365,-0.001,2.990,2
488,97.6,5448.84,3.0,1.0,0.0,0.006,0.992,0.004,0.129,25.43,-0.001,3.291,3258.707,-0.054,395.953,-91.653,-0.001,-10.521,30.367,0.000,2.990,2
489,97.8,5558.159000000001,3.0,1.0,0.0,0.006,0.992,0.004,0.129,25.939,-0.001,3.357,3263.849,-0.054,396.618,-92.641,0.002,-10.46,30.868,-0.001,3.040,2
490,98.0,5667.223000000001,3.0,1.0,0.0,0.006,0.992,0.004,0.129,26.447,-0.001,3.423,3269.093,-0.054,397.297,-93.56,0.001,-10.447,30.908,0.006,3.623,2
491,98.2,5776.026,3.0,1.0,0.0,0.006,0.992,0.004,0.129,26.954,-0.001,3.488,3274.438,-0.055,397.988,-94.435,0.0,-10.482,31.244,-0.001,3.642,2
492,98.4,5884.561,3.0,1.0,0.0,0.006,0.992,0.004,0.129,27.46,-0.001,3.554,3279.884,-0.055,398.693,-95.274,0.001,-10.51,31.577,-0.002,3.682,2
493,98.6,5992.819,3.0,1.0,0.0,0.006,0.992,0.004,0.129,27.964,-0.001,3.619,3285.431,-0.055,399.411,-96.078,0.001,-10.532,31.908,0.000,3.720,2
494,98.8,6100.79,3.0,1.0,0.0,0.033,0.992,0.004,0.128,28.47,-0.002,3.664,3291.08,-0.055,400.141,-96.847,0.001,-10.551,32.238,-0.001,3.759,2
495,99.0,6208.344,3.0,1.0,0.0,0.068,0.992,0.004,0.125,28.984,-0.002,3.625,3296.83,-0.055,400.873,-97.581,0.0,-10.575,32.568,0.000,3.797,2
